26.8642405388	4.84696765617	-0.602475166729	1.54647051286	2.56080014033
26.3610690073	4.78858128733	-0.567037056063	1.5445363327	2.53256164257
25.8820508292	4.7336440358	-0.534184337547	1.54267174986	2.50619021656
25.4260062522	4.6821203088	-0.503569124714	1.54087337484	2.48156491457
24.9916339997	4.63372983212	-0.474993093565	1.53913399783	2.45853381712
24.5781325359	4.58804373165	-0.448213742237	1.53740956833	2.43689895016
24.1828797215	4.54553113102	-0.423319286721	1.53584555879	2.41678069074
23.8057494848	4.5055367092	-0.40000977813	1.53434020563	2.39791797172
23.445577157	4.46787927203	-0.378163341135	1.53289875479	2.38022271577
23.1014889622	4.43240250766	-0.357664450541	1.53152026828	2.36360944825
22.7739930898	4.399009497	-0.338367918066	1.53016275665	2.34795750251
22.4608447085	4.36729371772	-0.320335710484	1.52871192648	2.33308729607
22.1618494733	4.33749876097	-0.303265680533	1.52740964552	2.31916944717
21.8760712552	4.30935191136	-0.287147921161	1.52616107875	2.30604819466
21.6025025795	4.28266250711	-0.271857161545	1.52496369816	2.29364018403
21.337145495	4.25660629978	-0.256873729071	1.52381658531	2.28165414612
21.0914947199	4.2336411195	-0.24371719082	1.52271961599	2.27090000995
20.8567195249	4.21192150061	-0.231226615777	1.52167361276	2.26073817839
20.6324562393	4.19139067142	-0.219357357124	1.52068155456	2.251141024
20.4184382712	4.17200845	-0.208066454259	1.5197564043	2.24209401559
20.2152491962	4.15269052752	-0.196508648584	1.51906198681	2.23332748567
20.0192747361	4.13479915532	-0.186023261157	1.51808873556	2.22497274772
19.8324810578	4.11792373309	-0.176028888014	1.51717109816	2.21709537617
19.6545859113	4.10199914891	-0.166480431087	1.51630883952	2.20966664303
19.4853270383	4.08697903501	-0.15734479812	1.51550199722	2.20266504162
19.3244601025	4.07282467826	-0.148593812597	1.51475110684	2.19607243477
19.1717588267	4.05950412747	-0.140203545554	1.5140583812	2.18987413784
19.0270823656	4.04708000632	-0.132206580858	1.51348469022	2.18411117116
18.8900310104	4.03526312033	-0.124426033334	1.51286373866	2.17861571947
18.7605456029	4.0241898442	-0.116938331697	1.51230022982	2.17347214285
18.6384522659	4.0138349764	-0.109723928969	1.51179430313	2.16866873801
18.52358923	4.00417532912	-0.102764488361	1.51134619374	2.16419482035
18.4158061722	3.99518957816	-0.0960427709225	1.51095623094	2.16004064611
18.314963678	3.98685813478	-0.0895425377803	1.5106248367	2.15619734456
18.2209327559	3.97916303226	-0.0832484627509	1.51035252458	2.15265685764
18.1343355381	3.97236039115	-0.0769741505524	1.51014119846	2.14946993037
18.0538669113	3.96600370264	-0.0709776747982	1.50998966793	2.14653886376
17.9799073943	3.96024196964	-0.0651442795142	1.50989924775	2.14389162753
17.9123755797	3.95506857415	-0.059457602507	1.50987086668	2.14152431457
17.8426013055	3.94941559739	-0.0535985206459	1.50961821563	2.1388000601
